match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_001541,matchup_0016,41,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,51,2,variable_encoder_2_4,1,51,1,variable_encoder_2_4|variable_2_4,1|1,51|41,1|1,win
match_001541,matchup_0016,41,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,41,1,variable_encoder_2_4,1,51,1,variable_encoder_2_4|variable_encoder_2_4,1|3,51|51,1|2,loss
match_001542,matchup_0016,42,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,53,2,variable_encoder_2_4,3,50,2,variable_encoder_2_4|variable_encoder_2_4,3|1,50|60,2|4,loss
match_001542,matchup_0016,42,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,50,2,variable_2_4,1,53,2,variable_2_4|variable_encoder_2_4,1|1,53|60,2|4,loss
match_001542,matchup_0016,42,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,60,4,variable_2_4,1,53,2,variable_2_4|variable_encoder_2_4,1|3,53|50,2|2,win
match_001543,matchup_0016,43,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,49,1,variable_encoder_2_4,3,47,1,variable_encoder_2_4|variable_2_4,3|1,47|47,1|4,win
match_001543,matchup_0016,43,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,47,1,variable_encoder_2_4,1,49,1,variable_encoder_2_4|variable_2_4,1|1,49|47,1|4,loss
match_001543,matchup_0016,43,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,47,4,variable_encoder_2_4,1,49,1,variable_encoder_2_4|variable_encoder_2_4,1|3,49|47,1|1,loss
match_001544,matchup_0016,44,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,46,2,variable_2_4,1,45,3,variable_2_4|variable_encoder_2_4,1|1,45|57,3|3,loss
match_001544,matchup_0016,44,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,45,3,variable_encoder_2_4,3,46,2,variable_encoder_2_4|variable_encoder_2_4,3|1,46|57,2|3,loss
match_001544,matchup_0016,44,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,57,3,variable_encoder_2_4,3,46,2,variable_encoder_2_4|variable_2_4,3|1,46|45,2|3,win
match_001545,matchup_0016,45,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,37,3,variable_encoder_2_4,1,44,3,variable_encoder_2_4|variable_encoder_2_4,1|3,44|38,3|1,loss
match_001545,matchup_0016,45,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,44,3,variable_2_4,1,37,3,variable_2_4|variable_encoder_2_4,1|3,37|38,3|1,win
match_001545,matchup_0016,45,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,38,1,variable_2_4,1,37,3,variable_2_4|variable_encoder_2_4,1|1,37|44,3|3,loss
match_001546,matchup_0016,46,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,50,1,variable_encoder_2_4,1,40,1,variable_encoder_2_4|variable_2_4,1|1,40|50,1|5,loss
match_001546,matchup_0016,46,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,40,1,variable_encoder_2_4,3,50,1,variable_encoder_2_4|variable_2_4,3|1,50|50,1|5,loss
match_001546,matchup_0016,46,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,50,5,variable_encoder_2_4,3,50,1,variable_encoder_2_4|variable_encoder_2_4,3|1,50|40,1|1,win
match_001547,matchup_0016,47,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,45,2,variable_2_4,1,43,3,variable_2_4|variable_encoder_2_4,1|1,43|52,3|1,loss
match_001547,matchup_0016,47,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,43,3,variable_encoder_2_4,3,45,2,variable_encoder_2_4|variable_encoder_2_4,3|1,45|52,2|1,loss
match_001547,matchup_0016,47,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,52,1,variable_encoder_2_4,3,45,2,variable_encoder_2_4|variable_2_4,3|1,45|43,2|3,win
match_001548,matchup_0016,48,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,0,variable_encoder_2_4,3,48,3,variable_encoder_2_4|variable_2_4,3|1,48|39,3|5,win
match_001548,matchup_0016,48,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,48,3,variable_encoder_2_4,1,50,0,variable_encoder_2_4|variable_2_4,1|1,50|39,0|5,loss
match_001548,matchup_0016,48,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,39,5,variable_encoder_2_4,1,50,0,variable_encoder_2_4|variable_encoder_2_4,1|3,50|48,0|3,loss
match_001549,matchup_0016,49,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,39,2,variable_encoder_2_4,1,53,4,variable_encoder_2_4|variable_2_4,1|1,53|45,4|3,loss
match_001549,matchup_0016,49,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,53,4,variable_encoder_2_4,3,39,2,variable_encoder_2_4|variable_2_4,3|1,39|45,2|3,win
match_001549,matchup_0016,49,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,45,3,variable_encoder_2_4,3,39,2,variable_encoder_2_4|variable_encoder_2_4,3|1,39|53,2|4,loss
match_001550,matchup_0016,50,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,45,0,variable_2_4,1,47,4,variable_2_4|variable_encoder_2_4,1|3,47|62,4|4,loss
match_001550,matchup_0016,50,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,47,4,variable_encoder_2_4,1,45,0,variable_encoder_2_4|variable_encoder_2_4,1|3,45|62,0|4,loss
match_001550,matchup_0016,50,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,62,4,variable_encoder_2_4,1,45,0,variable_encoder_2_4|variable_2_4,1|1,45|47,0|4,win
match_001551,matchup_0016,51,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,51,2,variable_2_4,1,54,0,variable_2_4|variable_encoder_2_4,1|3,54|56,0|4,loss
match_001551,matchup_0016,51,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,54,0,variable_encoder_2_4,1,51,2,variable_encoder_2_4|variable_encoder_2_4,1|3,51|56,2|4,loss
match_001551,matchup_0016,51,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,56,4,variable_encoder_2_4,1,51,2,variable_encoder_2_4|variable_2_4,1|1,51|54,2|0,win
match_001552,matchup_0016,52,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,40,0,variable_encoder_2_4,1,50,5,variable_encoder_2_4|variable_2_4,1|1,50|46,5|4,loss
match_001552,matchup_0016,52,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,50,5,variable_encoder_2_4,3,40,0,variable_encoder_2_4|variable_2_4,3|1,40|46,0|4,win
match_001552,matchup_0016,52,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,46,4,variable_encoder_2_4,3,40,0,variable_encoder_2_4|variable_encoder_2_4,3|1,40|50,0|5,loss
match_001553,matchup_0016,53,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,4,variable_2_4,1,58,2,variable_2_4|variable_encoder_2_4,1|3,58|47,2|0,loss
match_001553,matchup_0016,53,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,58,2,variable_encoder_2_4,1,52,4,variable_encoder_2_4|variable_encoder_2_4,1|3,52|47,4|0,win
match_001553,matchup_0016,53,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,47,0,variable_encoder_2_4,1,52,4,variable_encoder_2_4|variable_2_4,1|1,52|58,4|2,loss
match_001554,matchup_0016,54,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,40,3,variable_encoder_2_4,3,48,0,variable_encoder_2_4|variable_encoder_2_4,3|1,48|59,0|4,loss
match_001554,matchup_0016,54,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,48,0,variable_2_4,1,40,3,variable_2_4|variable_encoder_2_4,1|1,40|59,3|4,loss
match_001554,matchup_0016,54,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,59,4,variable_2_4,1,40,3,variable_2_4|variable_encoder_2_4,1|3,40|48,3|0,win
match_001555,matchup_0016,55,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,47,2,variable_encoder_2_4,1,45,2,variable_encoder_2_4|variable_encoder_2_4,1|3,45|62,2|3,loss
match_001555,matchup_0016,55,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,45,2,variable_2_4,1,47,2,variable_2_4|variable_encoder_2_4,1|3,47|62,2|3,loss
match_001555,matchup_0016,55,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,62,3,variable_2_4,1,47,2,variable_2_4|variable_encoder_2_4,1|1,47|45,2|2,win
match_001556,matchup_0016,56,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,43,2,variable_2_4,1,45,3,variable_2_4|variable_encoder_2_4,1|1,45|39,3|2,loss
match_001556,matchup_0016,56,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,45,3,variable_encoder_2_4,3,43,2,variable_encoder_2_4|variable_encoder_2_4,3|1,43|39,2|2,win
match_001556,matchup_0016,56,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,39,2,variable_encoder_2_4,3,43,2,variable_encoder_2_4|variable_2_4,3|1,43|45,2|3,loss
match_001557,matchup_0016,57,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,46,3,variable_encoder_2_4,1,59,3,variable_encoder_2_4|variable_2_4,1|1,59|35,3|2,loss
match_001557,matchup_0016,57,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,59,3,variable_encoder_2_4,3,46,3,variable_encoder_2_4|variable_2_4,3|1,46|35,3|2,win
match_001557,matchup_0016,57,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,35,2,variable_encoder_2_4,3,46,3,variable_encoder_2_4|variable_encoder_2_4,3|1,46|59,3|3,loss
match_001558,matchup_0016,58,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,36,2,variable_encoder_2_4,1,41,3,variable_encoder_2_4|variable_encoder_2_4,1|3,41|50,3|3,loss
match_001558,matchup_0016,58,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,41,3,variable_2_4,1,36,2,variable_2_4|variable_encoder_2_4,1|3,36|50,2|3,loss
match_001558,matchup_0016,58,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,50,3,variable_2_4,1,36,2,variable_2_4|variable_encoder_2_4,1|1,36|41,2|3,win
match_001559,matchup_0016,59,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,55,3,variable_encoder_2_4,3,42,2,variable_encoder_2_4|variable_2_4,3|1,42|37,2|2,win
match_001559,matchup_0016,59,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,42,2,variable_encoder_2_4,1,55,3,variable_encoder_2_4|variable_2_4,1|1,55|37,3|2,loss
match_001559,matchup_0016,59,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,37,2,variable_encoder_2_4,1,55,3,variable_encoder_2_4|variable_encoder_2_4,1|3,55|42,3|2,loss
match_001560,matchup_0016,60,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,43,2,variable_encoder_2_4,3,44,1,variable_encoder_2_4|variable_encoder_2_4,3|1,44|52,1|2,loss
match_001560,matchup_0016,60,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,44,1,variable_2_4,1,43,2,variable_2_4|variable_encoder_2_4,1|1,43|52,2|2,loss
match_001560,matchup_0016,60,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,52,2,variable_2_4,1,43,2,variable_2_4|variable_encoder_2_4,1|3,43|44,2|1,win
match_001561,matchup_0016,61,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,49,4,variable_encoder_2_4,3,52,0,variable_encoder_2_4|variable_2_4,3|1,52|56,0|5,loss
match_001561,matchup_0016,61,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,52,0,variable_encoder_2_4,1,49,4,variable_encoder_2_4|variable_2_4,1|1,49|56,4|5,loss
match_001561,matchup_0016,61,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,56,5,variable_encoder_2_4,1,49,4,variable_encoder_2_4|variable_encoder_2_4,1|3,49|52,4|0,win
match_001562,matchup_0016,62,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,45,3,variable_encoder_2_4,3,44,0,variable_encoder_2_4|variable_2_4,3|1,44|35,0|3,win
match_001562,matchup_0016,62,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,44,0,variable_encoder_2_4,1,45,3,variable_encoder_2_4|variable_2_4,1|1,45|35,3|3,loss
match_001562,matchup_0016,62,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,35,3,variable_encoder_2_4,1,45,3,variable_encoder_2_4|variable_encoder_2_4,1|3,45|44,3|0,loss
match_001563,matchup_0016,63,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,46,3,variable_encoder_2_4,3,57,4,variable_encoder_2_4|variable_2_4,3|1,57|38,4|3,loss
match_001563,matchup_0016,63,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,57,4,variable_encoder_2_4,1,46,3,variable_encoder_2_4|variable_2_4,1|1,46|38,3|3,win
match_001563,matchup_0016,63,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,38,3,variable_encoder_2_4,1,46,3,variable_encoder_2_4|variable_encoder_2_4,1|3,46|57,3|4,loss
match_001564,matchup_0016,64,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,42,0,variable_encoder_2_4,1,39,4,variable_encoder_2_4|variable_2_4,1|1,39|35,4|3,win
match_001564,matchup_0016,64,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,39,4,variable_encoder_2_4,3,42,0,variable_encoder_2_4|variable_2_4,3|1,42|35,0|3,loss
match_001564,matchup_0016,64,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,35,3,variable_encoder_2_4,3,42,0,variable_encoder_2_4|variable_encoder_2_4,3|1,42|39,0|4,loss
match_001565,matchup_0016,65,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,51,4,variable_2_4,1,50,2,variable_2_4|variable_encoder_2_4,1|3,50|49,2|3,win
match_001565,matchup_0016,65,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,50,2,variable_encoder_2_4,1,51,4,variable_encoder_2_4|variable_encoder_2_4,1|3,51|49,4|3,loss
match_001565,matchup_0016,65,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,49,3,variable_encoder_2_4,1,51,4,variable_encoder_2_4|variable_2_4,1|1,51|50,4|2,loss
match_001566,matchup_0016,66,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,49,1,variable_2_4,1,50,3,variable_2_4|variable_encoder_2_4,1|1,50|49,3|2,loss
match_001566,matchup_0016,66,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,1,50,3,variable_encoder_2_4,3,49,1,variable_encoder_2_4|variable_encoder_2_4,3|1,49|49,1|2,win
match_001566,matchup_0016,66,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,2,49,2,variable_encoder_2_4,3,49,1,variable_encoder_2_4|variable_2_4,3|1,49|50,1|3,loss
match_001567,matchup_0016,67,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,50,3,variable_encoder_2_4,1,51,3,variable_encoder_2_4|variable_2_4,1|1,51|47,3|1,loss
match_001567,matchup_0016,67,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,51,3,variable_encoder_2_4,3,50,3,variable_encoder_2_4|variable_2_4,3|1,50|47,3|1,win
match_001567,matchup_0016,67,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,47,1,variable_encoder_2_4,3,50,3,variable_encoder_2_4|variable_encoder_2_4,3|1,50|51,3|3,loss
match_001568,matchup_0016,68,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,45,2,variable_encoder_2_4,3,47,1,variable_encoder_2_4|variable_2_4,3|1,47|60,1|3,loss
match_001568,matchup_0016,68,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,1,47,1,variable_encoder_2_4,1,45,2,variable_encoder_2_4|variable_2_4,1|1,45|60,2|3,loss
match_001568,matchup_0016,68,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,60,3,variable_encoder_2_4,1,45,2,variable_encoder_2_4|variable_encoder_2_4,1|3,45|47,2|1,win
match_001569,matchup_0016,69,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,49,2,variable_encoder_2_4,1,51,3,variable_encoder_2_4|variable_2_4,1|1,51|53,3|3,loss
match_001569,matchup_0016,69,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,51,3,variable_encoder_2_4,3,49,2,variable_encoder_2_4|variable_2_4,3|1,49|53,2|3,loss
match_001569,matchup_0016,69,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,53,3,variable_encoder_2_4,3,49,2,variable_encoder_2_4|variable_encoder_2_4,3|1,49|51,2|3,win
match_001570,matchup_0016,70,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,0,42,4,variable_encoder_2_4,1,46,2,variable_encoder_2_4|variable_encoder_2_4,1|3,46|51,2|1,loss
match_001570,matchup_0016,70,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,46,2,variable_2_4,1,42,4,variable_2_4|variable_encoder_2_4,1|3,42|51,4|1,loss
match_001570,matchup_0016,70,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,2,51,1,variable_2_4,1,42,4,variable_2_4|variable_encoder_2_4,1|1,42|46,4|2,win
match_001571,matchup_0016,71,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,53,2,variable_encoder_2_4,1,62,3,variable_encoder_2_4|variable_2_4,1|1,62|44,3|2,loss
match_001571,matchup_0016,71,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,62,3,variable_encoder_2_4,3,53,2,variable_encoder_2_4|variable_2_4,3|1,53|44,2|2,win
match_001571,matchup_0016,71,variable_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_2_4/repetition_1/model.pt,2,44,2,variable_encoder_2_4,3,53,2,variable_encoder_2_4|variable_encoder_2_4,3|1,53|62,2|3,loss
match_001572,matchup_0016,72,variable_encoder_2_4,3,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_3/model.pt,0,42,0,variable_encoder_2_4,1,45,4,variable_encoder_2_4|variable_2_4,1|1,45|40,4|3,loss
match_001572,matchup_0016,72,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,45,4,variable_encoder_2_4,3,42,0,variable_encoder_2_4|variable_2_4,3|1,42|40,0|3,win
